word,p,i
larva,0.0011383635036088296,9.778822970326114
forgo,0.00043529546725143946,11.16571738218476
story,0.0015761851962768016,9.30934722826053
hairy,0.0013313520567648123,9.552892163158344
train,0.0033740448742938184,8.211305123280047
homer,0.0015063340105342367,9.374742579783378
badge,0.00030228766506254197,11.69179026898003
midst,0.00044583524123258106,11.131201720013248
canny,0.000742911328888417,10.394522353182609
shine,0.0013491881878298856,9.53369269196264
gecko,0.0003421726263420252,11.512988030067634
farce,0.0010773017850633142,9.858361835312534
slung,0.0003363241624695009,11.537859949710503
tipsy,0.0006253797501452496,10.642979874130441
metal,0.0025139350449792045,8.635836910757689
yield,0.0008375824436489452,10.221481176925012
delve,0.0005583882957659635,10.806443677646168
being,0.0003321731001990813,11.555777132801577
scour,0.0008800367345878809,10.150148633411275
glass,0.000792855683808677,10.3006540901664
gamer,0.001284722576515803,9.604327427729693
scrap,0.0011199585830173366,9.802338903433068
money,0.0008665198990364171,10.172479499279385
hinge,0.0007639981304578869,10.354143271631926
album,0.00022853954954356407,12.095268529394987
vouch,0.00013506402525278324,12.854068920287329
asset,0.003465085739268056,8.172893234150543
tiara,0.005845728910113709,7.418401357519984
crept,0.0018229777857312998,9.099487303433452
bayou,0.0003264850707765201,11.58069535656523
atoll,0.0034839584663752202,8.16505685955185
manor,0.0016954030751853936,9.204155975643104
creak,0.001185031963569646,9.7208583115626
showy,0.00020571900102730014,12.247037326465183
peach,0.0011817171888463744,9.724899476784461
froth,0.0006551613165246947,10.575862202829285
depth,0.000750958013226625,10.378980132000418
gloom,0.0005578478834160755,10.807840604735029
flood,0.0003630549428990729,11.427524484634551
trait,0.004786435751905184,7.706832540419259
girth,0.0008539119343947911,10.193625089988501
piety,0.0012432248045056164,9.65169709123155
goose,0.0015285567753867855,9.353614145228992
float,0.0010665178978699658,9.872876108058538
donor,0.0013805966876230052,9.500492356627726
atone,0.005147581282576467,7.601889578834352
primo,0.0008121105100271535,10.266036320340879
apron,0.0020610782482645964,8.922385007227724
blown,0.00015137067755003364,12.689626615772971
cacao,0.0019888263290041355,8.973866983967445
loser,0.003481818937677034,8.16594310307091
input,0.0006587835681248952,10.567907808820902
gloat,0.0016708780399962795,9.22517785198942
awful,0.00013443502914327297,12.860803275757965
brink,0.00018375533202502368,12.409926266338124
smite,0.0014146695154495363,9.465319223908525
beady,0.0003858991468883514,11.33948852504915
rusty,0.0008079604787637388,10.273427654005587
retro,0.0067889904538428495,7.202587227941702
droll,0.0012956078354437505,9.59215518640735
gawky,6.975869193750967e-05,13.807267486399967
hutch,0.0003980983769530565,11.294587389975373
pinto,0.0012851679443747958,9.603827383075844
egret,0.0034032722022980812,8.198861738354648
lilac,0.001591754822115088,9.295166149885297
sever,0.0011823017486881368,9.72418599552709
field,0.0004187912218244726,11.221481176925012
fluff,2.7067455532202617e-05,15.173081200611607
agape,0.0017900855447742065,9.125755751880606
voice,0.0005241793424814004,10.89765188030296
stead,0.002170897089661915,8.847492947356375
berth,0.0009084169514838204,10.104357751891413
madam,0.0005035516110351302,10.955572726106851
night,0.0005648955873688619,10.789728148314856
bland,0.0003285210111085884,11.571726736086179
liver,0.0008375824436489451,10.221481176925012
wedge,0.0003347480854719424,11.544636575196376
roomy,0.0009446837799924855,10.047880891890902
wacky,9.944324169815208e-05,13.295767147619832
flock,0.00012972115041206373,12.91229865626736
angry,0.0007877799756175334,10.309919633636387
trite,0.005300415429962117,7.559678846635604
aphid,0.0005502921834627891,10.827514543267348
tryst,0.0016159209575274773,9.273427654005587
midge,0.00034144304718138123,11.516067422999607
power,0.0007961867745364253,10.294605472537649
elope,0.0033011128575010243,8.2428318228136
cinch,0.0004422421157479632,11.142875956639836
motto,0.001802650433513866,9.115664625402102
stomp,0.0006389612295675957,10.611983984539131
upset,0.0010596712433016727,9.882167538009869
bluff,2.7067455532202617e-05,15.173081200611607
cramp,0.0006881673220949898,10.504952992808498
quart,0.00012086958969457538,13.014261065611505
coyly,0.0004717132742256863,11.049802180017295
youth,0.0006148436970462519,10.667492678294854
rhyme,0.0007594961397651614,10.362669747482803
buggy,4.06748362385276e-05,14.585503936980059
alien,0.003439994049012046,8.183378215510364
smear,0.002268765401081099,8.783876848060405
unfit,0.0003187662426410784,11.615213523599259
patty,0.001383491918965601,9.497470067531928
cling,0.00044061587392063995,11.148190908082931
glean,0.0016331284879148099,9.258145983912335
label,0.0011878767329217073,9.717399150568344
hunky,0.00012019055050401317,13.022388905105132
khaki,0.00018587722946370263,12.393362333078409
poker,0.0008758054519900677,10.157101948787714
gruel,0.001010668714621854,9.950474108485254
twice,0.000671742434692551,10.539804211160654
twang,0.0003696506039436119,11.401550109101954
shrug,0.0003579529825998367,11.447942278721184
treat,0.007977392919841973,6.9698669462530525
waste,0.0012524406286511043,9.64104206988895
merit,0.0022157474338366226,8.817990842226996
woven,0.00020388703506739228,12.259942340529724
needy,0.0012250355468334917,9.672960672171916
clown,0.0003380611798617418,11.530428020923717
irony,0.0013252657279380496,9.559502622388633
ruder,0.0014833088386547405,9.396965273108554
gauze,5.910111400261235e-05,14.046455150279394
chief,0.00037991990158841004,11.36201709194537
onset,0.0028674446070727977,8.446018667949588
prize,0.00011039564520883204,13.14502911648714
fungi,0.00012280338855844824,12.991362009484506
charm,0.0007658636326541017,10.350624846417203
gully,0.00027705044484738943,11.817563696035798
inter,0.0037363584178421484,8.064151429496393
whoop,0.0003047780701966708,11.679953279725806
taunt,0.0019510211308853608,9.001554881262338
leery,0.0034899268485372712,8.162587487871445
class,0.0011302410811740715,9.789153751386264
theme,0.0019600842683939355,8.994868604311074
lofty,0.0004294702944442815,11.185154032912182
tibia,0.0008963249800225978,10.123690475322471
booze,5.87755745470438e-05,14.054423737757674
alpha,0.0015608714962944148,9.323432516910682
thyme,0.0007127579157796129,10.454300222948373
doubt,0.00023168023366960217,12.07557741693193
parer,0.004319926561000155,7.854777497963496
chute,0.0009519743796703524,10.036789632507727
stick,0.00037169748052987814,11.39358347030961
trice,0.00291088388366772,8.424326993740719
alike,0.0013199977164813667,9.565248850854008
recap,0.00222642368913085,8.811056120534177
saint,0.0021541978812799,8.858633504961578
glory,0.0007169572401788415,10.445825301377495
grate,0.003073257928135842,8.346015432138302
admit,0.0008003548306464407,10.287072630898011
brisk,0.00017734526230322054,12.461151589693296
soggy,0.00021953298225570333,12.153274675496595
usurp,0.00041744624736126496,11.22612193922723
scald,0.0007081028460367676,10.463753464592097
scorn,0.0012407075274517667,9.654621216272064
leave,0.0015999972320986263,9.287714875325099
twine,0.0008622365579635728,10.179628646916328
sting,0.0006795120833567468,10.5232131737461
bough,0.0001184330072179256,13.043641164180102
marxh,9.144640389899719e-05,13.416714036874977
sloth,0.001366431320156889,9.515371336004126
dandy,0.00034863454240095104,11.485996862060293
vigor,0.0002897092521538992,11.753106620300455
howdy,0.00012888419341469405,12.921637039671015
enjoy,6.796234502246409e-05,13.84490484125088
valid,0.0003025449311604675,11.69056296559603
ionic,0.0011269855863350108,9.793315220488223
equal,0.00012323211004800023,12.986334157841823
floor,0.0009076373572476823,10.10559638974719
catch,0.0009442186023098986,10.048591473396495
spade,0.001103242783270809,9.824033974532387
stein,0.002385521143699218,8.711479811177922
exist,0.00022190894359992727,12.13774456588002
quirk,2.1723014057221792e-05,15.49041618419849
denim,0.0006247681288850805,10.644391519975146
grove,0.000482848753589832,11.01614102613425
spiel,0.0013814741201979078,9.499575748940822
mummy,8.14178014467621e-05,13.584296210029365
fault,0.0005467024518493101,10.836956533803596
foggy,7.934927069483255e-05,13.621423511235001
flout,0.0004366281326850195,11.161307290957815
carry,0.001697566449190677,9.202316236529896
sneak,0.0009711547825442171,10.008011128999803
libel,0.0007892603795922752,10.307211050950897
waltz,4.4811676381090996e-05,14.44576577647912
aptly,0.0011113295742510567,9.813497560979608
piney,0.0008763715835039592,10.15616967409234
inept,0.001781955553124717,9.132322932137972
aloud,0.0009243155114873036,10.079326985525965
photo,0.0012394308187997942,9.65610653777144
dream,0.001421395191038761,9.458476561266238
stale,0.004091306053593608,7.933222821382261
begin,0.0003321731001990813,11.555777132801577
spell,0.0013675198361555046,9.514222524905225
rainy,0.0016593663316199108,9.235151865234414
unite,0.0017532143345259312,9.15578190496196
medal,0.001071513297859989,9.866134530179483
valet,0.0011830282564608023,9.723299752008028
inane,0.0030187702879085304,8.371823304923474
maple,0.0012775735474484485,9.6123779379337
snarl,0.002272270326834403,8.78164980546041
baker,0.0005306113269714832,10.880056906411854
there,0.004996293233161012,7.644926133254115
glyph,0.00019826393493762668,12.300290110548849
avert,0.0015693231973459621,9.315641783094783
brave,0.0003858991468883514,11.33948852504915
axiom,0.00012010368833155922,13.023431923294046
prime,0.0011260355811300868,9.794531869403006
drive,0.00044443150071168524,11.135751302899129
feast,0.0012524406286511045,9.64104206988895
itchy,0.0005618209453792245,10.7976019686283
clean,0.0023280767806445157,8.746645645132201
happy,0.00039764703233907835,11.296223975492657
tepid,0.001077461497238201,9.858147968698978
undue,0.00046044012825933545,11.084698806900478
study,0.0003231841915054955,11.595355748892949
eject,0.00014927609659834466,12.709729212602966
chafe,0.0005717986397643746,10.772205191562819
torso,0.0031261006392823234,8.321420060561104
adore,0.0033165887790904416,8.23608413992979
woken,0.00028034467321766437,11.800510721892428
amber,0.0008200356871377467,10.252025683798811
joust,4.930630613994097e-05,14.307868299334617
infer,0.0009187766601251185,10.08799817145076
braid,0.0005016688909548568,10.960976901795421
knock,0.00012522062070389008,12.963240221930535
naive,0.0008424475222070317,10.213125558904416
apply,0.0005647740459308649,10.790038588155618
spoke,0.0005591680962705818,10.804430330469245
usual,0.0007562717250582123,10.36880769806519
rival,0.0007563623279011687,10.368634870708666
probe,0.0007961867745364252,10.294605472537649
chord,0.0006236562914677696,10.646961227401825
taper,0.004054084926477069,7.946407973429063
slate,0.004091306053593608,7.933222821382261
third,0.0009447536295431731,10.047774223525046
lunar,0.0016699818064686578,9.225951899244448
excel,0.00023982061420717665,12.025756706050645
aorta,0.007026684245490216,7.152940214291649
poise,0.0016775042888117454,9.219467829748087
extra,0.0005231077324486541,10.90060428381594
judge,1.6500713708111905e-05,15.887112047487825
condo,0.0007115382928518566,10.456770979198406
impel,0.0008488575919288349,10.202189838316253
havoc,0.0003299104879125361,11.565637737388053
molar,0.0019319709461414949,9.015710886229995
manly,0.0006444065987130003,10.599741112255774
