word,p,i
depot,0.0009179618503776833,10.08927818169967
epoxy,5.725219336688401e-05,14.092309509630525
nymph,0.00013462661738225488,12.8587487023726
found,0.00019501317543317104,12.324140781267017
shall,0.0013358401011685501,9.548036955785026
stove,0.0006566753178933688,10.572532149103147
lowly,0.00034199493755170097,11.51373741006141
snout,0.0010529457780712643,9.891353138632544
trope,0.002071616608284772,8.915027254854568
fewer,0.0005608517542932197,10.80009289500643
shawl,0.00039971649538841897,11.288735268827562
natal,0.0029485115802464915,8.405797424322378
comma,0.00036740511057240015,11.410340685200953
foray,0.00066378102380494,10.557004993359856
scare,0.0033399764336253467,8.225946361367487
stair,0.0030643511080307743,8.350202676434998
black,0.00021337135369115366,12.194345880340435
squad,4.167333543549209e-05,14.550515899866298
royal,0.0020783434968649817,8.910350170232457
chunk,0.00012931631335482926,12.916808095804544
mince,0.0007548712859892562,10.371481709807941
shame,0.001007580334609901,9.95488941491838
cheek,0.0005738054332126987,10.767150750878379
ample,0.0009638999950950663,10.018828905360314
flair,0.0009893602592319292,9.981216429275166
foyer,0.0007714805938924965,10.340082512380373
cargo,0.0010329286623469466,9.919043664565757
oxide,9.534851768779691e-05,13.356429964226912
plant,0.001122777588504459,9.79871211270308
olive,0.0006648626368500434,10.554656074432607
inert,0.003163254193692527,8.304374791644408
askew,0.00034964775715291694,11.48181012862933
heist,0.001608027874340279,9.280491869548268
shown,0.00025189177700045797,11.954908353445127
zesty,9.613490014204724e-05,13.344580202424797
trash,0.0017883287426123866,9.127172317860259
larva,0.0009968840244664022,9.970286705477125
forgo,0.0003538700160019713,11.464492854570318
story,0.0014636607018777793,9.416203130255306
hairy,0.0011677831577922928,9.742011875359244
train,0.0027216603034049664,8.52129727262389
homer,0.0010113979509130695,9.949433523973859
badge,0.00042775141346247436,11.190939757583017
midst,0.00044662377651514607,11.128652322864175
canny,0.0007691266138962759,10.34449126484189
shine,0.0013211383435359416,9.564002737772325
gecko,0.00029042593495547933,11.749542088195895
farce,0.001115129895181234,9.808572513333687
slung,0.0004530454817902069,11.108056488087168
tipsy,0.0005813481262965153,10.748310034036024
metal,0.0018635399905171275,9.06773850584126
yield,0.0010289540808393527,9.924605684182914
delve,0.0005967057624372175,10.710692670363263
being,0.0004517255007965623,11.112266020491113
scour,0.001072805396238522,9.864395885495936
glass,0.0010134673550218065,9.946484666016785
gamer,0.0010814609247293996,9.852802745776943
scrap,0.0010942942731251139,9.835783530727673
money,0.0007324333870415687,10.415014823502318
hinge,0.0006402274954898647,10.609127742723638
album,0.0003218333093990975,11.601398728385632
vouch,0.00011618561882107663,13.071280873109155
asset,0.003690906692939882,8.081809018315203
tiara,0.004499679260738867,7.795962115538182
crept,0.0013749122132366194,9.506444777713023
bayou,0.00046807733889566886,11.060965458238558
atoll,0.0025740860994465918,8.601723974239762
manor,0.0012649143053519642,9.626744635261478
creak,0.0010934768875078122,9.83686155776511
showy,0.00019121711538720897,12.352500718264562
peach,0.000843203126659771,10.211832162944123
froth,0.00044286411228818126,11.140848287093934
depth,0.0005149875261791466,10.923174891209767
gloom,0.0003954267529547055,11.304301898342173
flood,0.000338257582435946,11.529590105302908
trait,0.0033126777780494755,8.23778640439983
girth,0.0006179277533006196,10.660274208163882
piety,0.0009921549059809247,9.977146992159726
goose,0.0013366066116301187,9.547209368939816
float,0.0008221112193581363,10.248378797367161
donor,0.0011648973024086713,9.745581512474802
atone,0.0035703646155136317,8.129712870874753
primo,0.0005678112083953535,10.782301051908783
apron,0.0014644142125719046,9.415460604058108
blown,0.00018579277749342703,12.394017960051402
cacao,0.0016717668963070708,9.224410586158736
loser,0.0035826908437783245,8.12474072824465
input,0.0005659827351015443,10.786954334201267
gloat,0.0011932585174178774,9.710877650352273
awful,0.00016142010287996814,12.596892119897685
brink,0.00024199862224939792,12.012713545601725
smite,0.0012710671261363482,9.61974406235477
beady,0.0005951324013390948,10.714501713640031
rusty,0.0009931983334170646,9.975630538869325
retro,0.005013912660631259,7.639847419158685
droll,0.0013160040847523663,9.569620317592856
gawky,6.69393869267685e-05,13.866785136465268
hutch,0.00029375723458744676,11.733087997063617
pinto,0.0008340798201496444,10.227526925587247
egret,0.002813329340358158,8.473505834075038
lilac,0.0016546088353772983,9.239294093588878
sever,0.0012881618490628213,9.60047041467936
field,0.0005095301458002563,10.938544875140789
fluff,3.9174778882375014e-05,14.639715342845562
agape,0.0013584866826454546,9.523783861888752
voice,0.00045973447447305324,11.08691152482292
stead,0.002213347611649524,8.81955423694831
berth,0.0008960742611801825,10.124094080529005
madam,0.000410932966201153,11.24880930733747
night,0.00040553821414220304,11.26787451256477
bland,0.00048021106951136967,11.024043719535696
liver,0.0008261314014431343,10.241341109849953
wedge,0.000360717572103127,11.436842674836646
roomy,0.0007122212901213167,10.455386817348387
wacky,9.984938651952758e-05,13.28988691074307
flock,0.0001225639563900388,12.99417760592588
angry,0.0007856698473798472,10.313789186163202
trite,0.00385016523210386,8.02086392342035
aphid,0.0004291441734574683,11.186249968679908
tryst,0.001452770369274522,9.426977601849481
midge,0.00034168853052678893,11.515030557974356
power,0.0005994332914527152,10.704113168771073
elope,0.002526301387206803,8.628757522064234
cinch,0.0004044869174324733,11.27161933810685
motto,0.0009121931642698712,10.098373020481723
stomp,0.0004332074987334595,11.172654163630119
upset,0.0010387323138974498,9.910960371680584
bluff,5.0584908653940544e-05,14.270933434527592
cramp,0.0005285246246212057,10.885741689414928
quart,0.00010166786019589183,13.263848700986028
coyly,0.0005097190242486435,10.93801017957871
youth,0.0004883992247230908,10.999651469332733
rhyme,0.0006261034934223764,10.641311228611526
buggy,6.873256033620389e-05,13.828646772667343
alien,0.0033190186700088912,8.235027539833556
smear,0.0022316434466824065,8.80767774082563
unfit,0.00033794911139396554,11.53090635868358
patty,0.0008813991485246117,10.147916876648548
cling,0.0004639371748964544,11.073782926787098
glean,0.0015362021398338365,9.346416220329376
label,0.0016085626121822827,9.280012191676201
hunky,0.00012061790662692595,13.017268277583756
khaki,0.00013717821272039588,12.831661015358163
poker,0.0006273861392406656,10.638358723287357
gruel,0.0011781237950627842,9.729293141809983
twice,0.000595057901317071,10.714682324777964
twang,0.00029116785215066535,11.745861303213044
shrug,0.00040348682295068236,11.275190820728232
treat,0.005399767337904176,7.53288703806804
waste,0.001154529970400968,9.758478660196541
merit,0.0017201637768619947,9.183238354142773
woven,0.00016876312651212708,12.532712659208542
needy,0.0014249928687543223,9.454829585201212
clown,0.00031151721339123473,11.648400495632288
irony,0.0012590485901709165,9.633450322934857
ruder,0.0018873316558276803,9.049436318440977
gauze,6.936509407499585e-05,13.815430622490812
chief,0.00035899190352041356,11.443761072778747
onset,0.0024314734743619334,8.683953431771569
prize,0.00010449965087393512,13.224214257179021
fungi,0.00015149442924557074,12.68844763567006
charm,0.0005775471984991146,10.757773527811796
gully,0.0003595250259495213,11.441620181745405
inter,0.0031632541936925268,8.304374791644408
whoop,0.0001727176163795448,12.499297141110778
taunt,0.0015346367783341565,9.347887049329902
leery,0.0037850933827646444,8.04545539100602
class,0.0015117272252164742,9.369586440294585
theme,0.0012659615808057905,9.625550661903732
lofty,0.0003774815311843099,11.371306319272303
tibia,0.0010220709381876302,9.934288952750716
booze,6.745232652480937e-05,13.855772269841182
alpha,0.0010491966389563248,9.896499193533295
thyme,0.0005001329701948803,10.965400664788357
doubt,0.00030649517762476147,11.671848004724987
parer,0.003496463108475925,8.159888001410263
chute,0.000820494344882179,10.251218989306564
stick,0.00036493043056233033,11.42009092117055
trice,0.0025744733036256696,8.60150697468463
alike,0.001223433889309847,9.674848140042288
recap,0.001867571911832649,9.064620488851373
saint,0.0020110950984441483,8.957802980835886
glory,0.0006858992335128361,10.509715736080588
grate,0.0024205853583708367,8.69042831505452
admit,0.000655820326617054,10.574411761967358
brisk,0.000272469251693209,11.841618949412835
soggy,0.00023494731150935065,12.055375120405095
usurp,0.0005631197447424338,10.79427064236473
scald,0.0009065463100973994,10.10733165892769
scorn,0.0012892485902164694,9.599253816700152
leave,0.0014611227588327543,9.418706890833342
twine,0.000731147376506177,10.417550141737742
sting,0.0006637057775218547,10.557168546684016
bough,0.00013999374329347214,12.802350028959115
marxh,4.791310839566646e-05,14.34922006210315
sloth,0.001024617269035324,9.930699172178532
dandy,0.00043081009395109875,11.180660326690099
vigor,0.00024440017113034896,11.998467084209421
howdy,0.00011466828637482546,13.090245936897666
enjoy,6.636141426215555e-05,13.879295841801012
valid,0.0003149663844866022,11.632514517674538
ionic,0.0010443115027800659,9.903232173823135
equal,0.0001239822345602291,12.977578968195694
floor,0.0007633650846865268,10.355339178457806
catch,0.0006904709870349779,10.500131584530482
spade,0.0011448349715428574,9.770644636467363
stein,0.002337398607794358,8.740880499856406
exist,0.00015781705928538553,12.629459217187982
quirk,2.1953993884981878e-05,15.475157054771127
denim,0.000626238510798262,10.641000149211933
grove,0.0003983798455112344,11.29356771787763
spiel,0.0014230009772470689,9.456847632025369
mummy,7.64869425378029e-05,13.674426995178257
fault,0.0005578611845644495,10.80780620598118
foggy,7.844270043910249e-05,13.638001272371296
flout,0.00041377783225972424,11.238856023248655
carry,0.0017857048303513473,9.129290656040114
sneak,0.0009927822327450695,9.976235082936885
libel,0.0011469442025052478,9.767989077028512
waltz,4.0116167409011e-05,14.605456693116093
aptly,0.0008523275124413413,10.196304477522515
piney,0.0008151437608359021,10.260657860383784
inept,0.0013069732896094873,9.579554627340292
aloud,0.0010094948030603976,9.95215080105391
photo,0.0005969049229282713,10.710211227194275
dream,0.0013382626827755115,9.545422959458735
stale,0.003858403268956603,8.017780347154005
begin,0.0004517255007965623,11.112266020491113
spell,0.0014207981893565938,9.459082636408677
rainy,0.0016974672956768606,9.202400505667383
unite,0.0017274777393099306,9.177117164841082
medal,0.0010337478208265927,9.917899996509533
valet,0.0009255165053574996,10.077453660674474
inane,0.0028198794281625926,8.470150807183646
maple,0.0009638999950950663,10.018828905360314
snarl,0.002513740519781651,8.635948549042366
baker,0.0006521633454643006,10.582479022184225
there,0.003547241342190722,8.139086795004479
glyph,0.0001589882445944665,12.618792281286566
avert,0.0011981492743775384,9.704976623623676
brave,0.0004778226491520618,11.03123713930707
axiom,6.607365209695058e-05,13.885565385260545
prime,0.0008897398845837905,10.134328753661826
drive,0.00047390483493637154,11.043114999644258
feast,0.0012322962378373025,9.664435170281404
itchy,0.0004592067115389973,11.088568651662005
clean,0.002291458710253817,8.769517994607176
happy,0.00025768041073807987,11.922129514083522
tepid,0.0008824454692618799,10.146205249784506
undue,0.0006764265951614862,10.529778996038537
study,0.00044009986031654354,11.149881465714428
eject,0.0001356942779988903,12.847352493550785
chafe,0.0005034778089620661,10.955784187426437
torso,0.0023643749799564123,8.724325425617637
adore,0.003017827257802495,8.372274057142137
woken,0.0002303388618611464,12.083954542085698
amber,0.0009621023611305027,10.021521984473859
joust,5.187871534292727e-05,14.234497719429603
infer,0.0009769570673173321,9.999417215645774
braid,0.0007328429044449949,10.4142084107515
knock,0.00010210987970611676,13.257589917707396
naive,0.0007615732762190945,10.358729524515223
apply,0.00044085905815931454,11.147394877041569
spoke,0.000463589518456875,11.074864431499355
usual,0.0011423076811078227,9.773832991034823
rival,0.0007108025163413862,10.458263590829436
probe,0.0008261619457327576,10.241287770537964
chord,0.0005318804370372751,10.87661040502512
taper,0.0027929831058125048,8.483977437587093
slate,0.003858403268956603,8.017780347154005
third,0.0007646597616094623,10.352894421845676
lunar,0.0018578049870671524,9.07218521402704
excel,0.00017981808786959392,12.441174230959271
aorta,0.004680780902811949,7.7390350474533465
poise,0.0014825684600155507,9.397685559557225
extra,0.0002995373185943846,11.704976623623676
judge,2.1852957736020455e-05,15.481811916802231
condo,0.0006222086190110985,10.650313999915912
impel,0.000687284102462928,10.506805790712624
havoc,0.00023084247949977063,12.080803647227663
molar,0.0014888133703503958,9.391621367911387
manly,0.000604864924458296,10.691099376949944
