word,p,i
rhyme,0.00045293406739320554,11.108411323908777
buggy,5.599208078530453e-05,14.124417679760793
alien,0.0029767813284355365,8.392031038218368
smear,0.004142966492420555,7.9151201325598315
unfit,0.0002295863892458453,12.088675263448582
patty,0.000588214546119195,10.73136991808111
cling,0.00028917122737255266,11.755788368726527
glean,0.0012794427144266608,9.61026873084684
label,0.0014083159384242303,9.471813263423273
hunky,0.00010598545672244351,13.203846067156071
khaki,0.0002114739516668056,12.207232409421607
poker,0.000741067532109626,10.39810736090458
gruel,0.0008201191151432355,10.251878915737983
twice,0.00038422117760591193,11.345775339502277
twang,0.00022448931380082622,12.121065608496115
shrug,0.00046687071618510697,11.064689279166945
treat,0.0034384602270628767,8.18402162673839
waste,0.0017674077854820894,9.144149340291198
merit,0.0014250490272166181,9.454772730222915
woven,0.0001354656602411137,12.849785196447051
needy,0.0013267678455554696,9.55786833095968
clown,0.0002101740200383201,12.216128033171989
irony,0.0009734540758884202,10.004599460234937
ruder,0.0015337460246660271,9.34872468010694
gauze,0.00014049258037036996,12.797218438039346
chief,0.0002078714098871037,12.23202103237027
onset,0.003513418316570771,8.152908926913808
prize,0.00018527141247691502,12.398072089978884
fungi,0.00011668747176191476,13.065062706226632
charm,0.0004003711522239686,11.28637435153625
gully,0.0002321130092787526,12.072884995617706
inter,0.002125742657096026,8.877817330221724
whoop,0.00015849840245233545,12.62324408041952
taunt,0.0010468096328148872,9.899785179322533
leery,0.0025249880335220286,8.629507734033036
class,0.003519020169030871,8.150610501839804
theme,0.0009885709268547876,9.982367901049896
lofty,0.0002326158001741024,12.069763285925557
tibia,0.000992563968440759,9.976552295955463
booze,0.00016276351297130444,12.58493505559077
alpha,0.0008937526676237543,10.127836736687907
thyme,0.00035126445462027453,11.475154785732137
doubt,0.0003164588300516714,11.62569455617919
parer,0.002752396234086015,8.505096109752149
chute,0.00043306612233929323,11.17312506109164
stick,0.0005581519597208183,10.80705442292603
trice,0.0014616866026351488,9.418150265636799
alike,0.001533817309265707,9.348657628882712
recap,0.0013490757072625336,9.533812973123503
saint,0.003013281261295056,8.374448943512855
glory,0.000467523848616245,11.062672420104612
grate,0.0017476002474180955,9.16040906951644
admit,0.000782102813440785,10.320354106171205
brisk,0.0005701249394577381,10.776434267667955
soggy,0.00035085675739041046,11.47683023101923
usurp,0.0008145461446439812,10.261715948738123
scald,0.001362469581056003,9.519560264496961
scorn,0.0015223018148538849,9.35952986561972
leave,0.0011458650646773815,9.76934712013305
twine,0.0005587759684764829,10.805442404087202
sting,0.0008711194185084264,10.16484187349174
bough,0.00011947347269363814,13.031022054747227
marxh,6.0003405059153524e-05,14.02459610167288
sloth,0.0011738569709190641,9.734527651270763
dandy,0.0004991990315916169,10.96809724406589
vigor,0.00017916198197737344,12.446447848357558
howdy,0.00010023825475347268,13.284279178296883
enjoy,0.00011453065598947959,13.091978568787075
valid,0.00028998556940120043,11.751731270589671
ionic,0.0008442335664362124,10.210070188054905
equal,8.059692600142429e-05,13.598915659592665
floor,0.0005784102810005707,10.755619183732206
catch,0.00031848314668780355,11.616495348773492
spade,0.0024507888778762888,8.672538075430687
stein,0.0032237075104412476,8.277063431732413
exist,0.00033220971472051636,11.55561811728412
quirk,1.7137191758445628e-05,15.832509757524138
denim,0.0007690638174682877,10.344609060523682
grove,0.0002849690581325848,11.776907099226703
spiel,0.002236228545195518,8.804716643810734
mummy,0.00010128206291761769,13.269333684493748
fault,0.00038141381142401125,11.356355293339371
foggy,5.8505734396915706e-05,14.061062438107536
flout,0.00027959844820926673,11.80435602587118
carry,0.0009956743249355522,9.972038451145266
sneak,0.0022698689924785043,8.783175251179262
libel,0.0009472491097003974,10.043968500773687
waltz,6.368924458913355e-05,13.93859071401223
aptly,0.0006041332236049289,10.692845651455233
piney,0.0006839722326639916,10.513774622583165
inept,0.001023425118504639,9.932378736882201
aloud,0.0011413301605079744,9.775068094239195
photo,0.00046762430324301504,11.062362468377401
dream,0.001604044748289072,9.28406989521699
stale,0.005355572569055757,7.544743461623202
begin,0.00041949901891034154,11.219044942936414
spell,0.0019422671595446422,9.008042627035277
rainy,0.0013279359442401062,9.556598727703129
unite,0.0013243044861458223,9.560549417691668
medal,0.0012776522284810832,9.612289090414471
valet,0.0006092246264208574,10.680738119114327
inane,0.0026639897171249903,8.552195770977166
maple,0.00104763027104312,9.898654632907101
snarl,0.0033746849424705315,8.211031464914038
baker,0.0008152977241873934,10.260385391648935
there,0.002068744837290656,8.917028573092425
glyph,9.821949704228662e-05,13.313631039568593
avert,0.0007648588095842836,10.352518923916845
brave,0.00038293426209219737,11.350615632030125
axiom,0.00012610454545241542,12.953092100842314
prime,0.0008846591485790292,10.142590675060035
drive,0.00038948987251660104,11.326126563611748
feast,0.0017002910341346687,9.200002575024715
itchy,0.00022652013728077807,12.108073070276875
clean,0.001590995323459127,9.295854689616785
happy,0.00020535670580992615,12.249580321052704
tepid,0.0008429936164630671,10.21219067309377
undue,0.0006811023849905328,10.519840695533164
study,0.0006409497484022241,10.607501128123232
eject,0.00017197311059389522,12.505529374188939
chafe,0.0003090513537450744,11.659865795019856
torso,0.0033773063302798734,8.209911243269778
adore,0.003355005218033651,8.219469274413852
woken,0.0002884172439851605,11.759554956065859
amber,0.00106073926902987,9.880714200985782
joust,0.00015571283838905318,12.648824481268386
infer,0.0006931464505646449,10.49455217699736
braid,0.0008194187432823424,10.253111486327015
knock,0.00013541687935178515,12.850304801350276
naive,0.0006447142080223495,10.599052602022702
apply,0.00037504112000028765,11.38066359629235
spoke,0.001123835456296272,9.79735346241527
usual,0.0018374087100522462,9.08811171189765
rival,0.0004938856232129426,10.983535406421822
probe,0.0007834142482301761,10.317937012220597
chord,0.0003606203370388551,11.437231620278434
taper,0.0021345688736321027,8.87183957157551
slate,0.005355572569055757,7.544743461623202
third,0.0005235399595295528,10.899412723549046
lunar,0.0013863262700376828,9.494517450873294
excel,0.00017540483502720652,12.47702386338805
aorta,0.004142156034753778,7.915402383849805
poise,0.00280606441805543,8.477236155767583
extra,0.0003256891370188269,11.584216778423016
judge,4.4718290328055496e-05,14.448775442391344
condo,0.00058909244226097,10.72921833543121
impel,0.0007046478808236342,10.470809870257515
havoc,0.00014446278513178024,12.757014489734924
molar,0.0014910253789089313,9.389479470558873
manly,0.0005511512710551881,10.825264038885145
